,title,term,tfidf
2752494,Creating a Scholarly Website,content github,0.12086833320221631
2753832,Creating a Scholarly Website,edit future,0.12086833320221631
2754972,Creating a Scholarly Website,free website,0.12086833320221631
2754975,Creating a Scholarly Website,freely,0.12086833320221631
13096325,D.H. Hill Jr. Makerspace Orientation ,affiliated nc,0.27547958911557585
13108328,D.H. Hill Jr. Makerspace Orientation ,state id,0.27547958911557585
13104361,D.H. Hill Jr. Makerspace Orientation ,nc state,0.2524240970800705
13104356,D.H. Hill Jr. Makerspace Orientation ,nc,0.25178617194413055
13108316,D.H. Hill Jr. Makerspace Orientation ,state,0.24628054906066665
13103629,D.H. Hill Jr. Makerspace Orientation ,makerspace,0.23284711627628754
13108343,D.H. Hill Jr. Makerspace Orientation ,state students,0.18885505051629523
13097651,D.H. Hill Jr. Makerspace Orientation ,card,0.13958146750037098
13098903,D.H. Hill Jr. Makerspace Orientation ,currently affiliated,0.13958146750037098
13096324,D.H. Hill Jr. Makerspace Orientation ,affiliated,0.1391238225286307
156214,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
423784,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
765679,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
1181899,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
1345414,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
1895419,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
2296774,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
2326504,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
2371099,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
2594074,D.H. Hill Makerspace Orientation ,makerspace,0.2802594987480297
7664989,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,pp,0.14338606403824086
11960974,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,pp,0.14276788059603313
7656025,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,appealing,0.13755348638488815
11952010,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,appealing,0.13696044906099308
7669905,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,williams,0.13302938768178535
11965890,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,williams,0.13245585520257608
7657228,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,chemistry,0.1293329298913572
11953213,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,chemistry,0.12877533403064842
7658845,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,did know,0.12111237339782628
11954830,DIY for the SCI: Creating Research Graphics Using Windows-Based Systems and Tools,did know,0.12059021900030374
248044,Data Cleaning with Python,python,0.2148265802269171
1511569,Data Cleaning with Python,python,0.2148265802269171
239214,Data Cleaning with Python,bring,0.1966517907934351
1502739,Data Cleaning with Python,bring,0.1966517907934351
239571,Data Cleaning with Python,check library,0.17920386693418236
239708,Data Cleaning with Python,cleaning manipulation,0.17920386693418236
244705,Data Cleaning with Python,laptop workshop,0.17920386693418236
245495,Data Cleaning with Python,manipulation tasks,0.17920386693418236
246163,Data Cleaning with Python,necessary bring,0.17920386693418236
246740,Data Cleaning with Python,package python,0.17920386693418236
5294825,Data Cleaning with R,data,0.260245035406136
10215140,Data Cleaning with R,data,0.260245035406136
14644910,Data Cleaning with R,data,0.260245035406136
5293805,Data Cleaning with R,cleaning,0.1871884506572995
10214120,Data Cleaning with R,cleaning,0.1871884506572995
14643890,Data Cleaning with R,cleaning,0.1871884506572995
5292729,Data Cleaning with R,aspects doing,0.1261070727480427
5293644,Data Cleaning with R,characters,0.1261070727480427
5293645,Data Cleaning with R,characters reshaping,0.1261070727480427
5293806,Data Cleaning with R,cleaning data,0.1261070727480427
16248503,Data Manipulation with Python,basic data,0.22500336362942466
16307963,Data Manipulation with Python,basic data,0.22500336362942466
17244458,Data Manipulation with Python,basic data,0.22500336362942466
16248495,Data Manipulation with Python,basic,0.2177618475071545
16307955,Data Manipulation with Python,basic,0.2177618475071545
17244450,Data Manipulation with Python,basic,0.2177618475071545
16256378,Data Manipulation with Python,pandas,0.21423615798893142
16315838,Data Manipulation with Python,pandas,0.21423615798893142
17252333,Data Manipulation with Python,pandas,0.21423615798893142
16257649,Data Manipulation with Python,python,0.17014159061364334
17671611,Data Sonification with Python,sonification,0.3507067048428739
18771621,Data Sonification with Python,sonification,0.3507067048428739
17662505,Data Sonification with Python,data,0.23143576924580136
18762515,Data Sonification with Python,data,0.23143576924580136
17670272,Data Sonification with Python,represent,0.2242939031919097
18770282,Data Sonification with Python,represent,0.2242939031919097
17671626,Data Sonification with Python,sound,0.16116577285417533
18771636,Data Sonification with Python,sound,0.16116577285417533
17673460,Data Sonification with Python,using,0.1334066333627755
18773470,Data Sonification with Python,using,0.1334066333627755
16346839,Data Visualization with Python,python,0.16908634748310322
16376569,Data Visualization with Python,python,0.16908634748310322
17506309,Data Visualization with Python,python,0.16908634748310322
16337507,Data Visualization with Python,attendees conceptually,0.13531083168595573
16337665,Data Visualization with Python,bar plots,0.13531083168595573
16338886,Data Visualization with Python,complex compositions,0.13531083168595573
16338911,Data Visualization with Python,compositions styles,0.13531083168595573
16338972,Data Visualization with Python,conceptually,0.13531083168595573
16338973,Data Visualization with Python,conceptually connect,0.13531083168595573
16339017,Data Visualization with Python,connect data,0.13531083168595573
6688538,Data Visualization with R,visualizations,0.21101201298042316
9483158,Data Visualization with R,visualizations,0.21101201298042316
12143993,Data Visualization with R,visualizations,0.21101201298042316
15429158,Data Visualization with R,visualizations,0.21101201298042316
6683251,Data Visualization with R,overview,0.17573390490954782
9477871,Data Visualization with R,overview,0.17573390490954782
12138706,Data Visualization with R,overview,0.17573390490954782
15423871,Data Visualization with R,overview,0.17573390490954782
6677120,Data Visualization with R,creating,0.14331680627652277
9471740,Data Visualization with R,creating,0.14331680627652277
781298,Digital Exhibit Mapping with Neatline,neatline,0.2658998098761318
781601,Digital Exhibit Mapping with Neatline,omeka,0.2658998098761318
780666,Digital Exhibit Mapping with Neatline,mapping,0.19195727983265579
774431,Digital Exhibit Mapping with Neatline,building,0.16730976981816376
774436,Digital Exhibit Mapping with Neatline,building digital,0.1329499049380659
774444,Digital Exhibit Mapping with Neatline,building previous,0.1329499049380659
775029,Digital Exhibit Mapping with Neatline,collections management,0.1329499049380659
776403,Digital Exhibit Mapping with Neatline,digital exhibit,0.1329499049380659
776404,Digital Exhibit Mapping with Neatline,digital exhibits,0.1329499049380659
777289,Digital Exhibit Mapping with Neatline,exhibit,0.1329499049380659
3229935,Digital Knitting Circle / Virtual Reality Studio Game Jam,event,0.19322213144571476
3232324,Digital Knitting Circle / Virtual Reality Studio Game Jam,join,0.1461128090216492
3236250,Digital Knitting Circle / Virtual Reality Studio Game Jam,registrants,0.1409878149787583
3232346,Digital Knitting Circle / Virtual Reality Studio Game Jam,join team,0.12705502369800534
3234280,Digital Knitting Circle / Virtual Reality Studio Game Jam,oculus,0.12705502369800534
3240096,Digital Knitting Circle / Virtual Reality Studio Game Jam,weekend,0.12705502369800534
3240414,Digital Knitting Circle / Virtual Reality Studio Game Jam,workshops amp,0.12705502369800534
3238633,Digital Knitting Circle / Virtual Reality Studio Game Jam,team,0.10576920725852193
3240225,Digital Knitting Circle / Virtual Reality Studio Game Jam,working,0.10185740630843053
3231772,Digital Knitting Circle / Virtual Reality Studio Game Jam,informal,0.09661106572285738
16708230,Dispatch from Quarantine Remote Zine Workshop,zine,0.3318429382615061
16698467,Dispatch from Quarantine Remote Zine Workshop,gallery,0.14587232286690713
16706015,Dispatch from Quarantine Remote Zine Workshop,submissions,0.14587232286690713
16694168,Dispatch from Quarantine Remote Zine Workshop,artwork,0.09724821524460477
16697495,Dispatch from Quarantine Remote Zine Workshop,entered,0.09724821524460477
16699134,Dispatch from Quarantine Remote Zine Workshop,icon,0.09724821524460477
16701320,Dispatch from Quarantine Remote Zine Workshop,menu,0.09724821524460477
16702478,Dispatch from Quarantine Remote Zine Workshop,party,0.09724821524460477
16703656,Dispatch from Quarantine Remote Zine Workshop,quarantine,0.09724821524460477
16703659,Dispatch from Quarantine Remote Zine Workshop,quaranzine,0.09724821524460477
17860638,Distance Learning and Virtual Labs with MATLAB and Simulink,matlab,0.3154824425306167
17853397,Distance Learning and Virtual Labs with MATLAB and Simulink,anytime,0.20432174482338672
17855475,Distance Learning and Virtual Labs with MATLAB and Simulink,courses,0.14428479763278426
17855040,Distance Learning and Virtual Labs with MATLAB and Simulink,community,0.13423708861260553
17855457,Distance Learning and Virtual Labs with MATLAB and Simulink,course,0.11477706773391978
17865377,Distance Learning and Virtual Labs with MATLAB and Simulink,students,0.11026253675156225
17856346,Distance Learning and Virtual Labs with MATLAB and Simulink,discuss,0.10717544215885567
17852937,Distance Learning and Virtual Labs with MATLAB and Simulink,access anytime,0.10216087241169336
17853398,Distance Learning and Virtual Labs with MATLAB and Simulink,anytime join,0.10216087241169336
17853399,Distance Learning and Virtual Labs with MATLAB and Simulink,anytime parallel,0.10216087241169336
17359841,ESRI Storymaps,story,0.2812947095377732
17355123,ESRI Storymaps,map,0.22016453501433708
17353273,ESRI Storymaps,images build,0.16486961333943312
17347562,ESRI Storymaps,accessible format,0.14466718955245864
17348147,ESRI Storymaps,arcgis story,0.14466718955245864
17349619,ESRI Storymaps,communicating results,0.14466718955245864
17350118,ESRI Storymaps,crafting stories,0.14466718955245864
17352307,ESRI Storymaps,format communicating,0.14466718955245864
17353065,ESRI Storymaps,historical narratives,0.14466718955245864
17353781,ESRI Storymaps,interactive multimedia,0.14466718955245864
4332536,Ecohydrological modeling for land and climate change studies,land,0.3504527099557151
4338465,Ecohydrological modeling for land and climate change studies,swat,0.2503233642540822
4329508,Ecohydrological modeling for land and climate change studies,ecohydrological,0.20025869140326577
4332539,Ecohydrological modeling for land and climate change studies,land use,0.20025869140326577
4333805,Ecohydrological modeling for land and climate change studies,model,0.16319624762753823
4329509,Ecohydrological modeling for land and climate change studies,ecohydrological model,0.15019401855244932
4337672,Ecohydrological modeling for land and climate change studies,soil,0.15019401855244932
4337182,Ecohydrological modeling for land and climate change studies,seminar,0.1420500574894686
4340002,Ecohydrological modeling for land and climate change studies,water,0.11420567070248436
4331444,Ecohydrological modeling for land and climate change studies,hydrologic,0.10012934570163289
415488,Elements of Visualization Design,visualization,0.22934159120630213
8992593,Elements of Visualization Design,visualization,0.22934159120630213
11014233,Elements of Visualization Design,visualization,0.22934159120630213
